,Timestamp,Job #,Lot #,Quantity,Piece Mark - REV,Weight,Fitter,Fit QC,Welder,Weld QC,Does this piece have a defect?,Sequence,Lot Name,Hours Per Pound,Earned Hours,Has Model
0,2020-06-01,1918,,3,an14000,755.43,198,,,JRV,,,T000,,,False
1,2020-06-01,1918,,6,an14001,810.7,198,,,JRV,,,T000,,,False
2,2020-06-01,1918,,6,an14002,1474.01,198,,,JRV,,,T000,,,False
3,2020-06-01,1918,,1,pl17000,53.52,198,,,JRV,,,T000,,,False
4,2020-06-01,1918,,1,PL16000,53.52,198,,,JRV,,,T000,,,False
5,2020-06-01,1927,,2,BR3001,1308.27,469,,,ACG,,,T000,,,False
6,2020-06-01,1927,,2,BR3000,921.1,469,,,ACG,,,T000,,,False
7,2020-06-01,1916,,1,WT6002,587.54,213,,,JR,,,T000,,,False
8,2020-06-01,1937,,1,B4008,683.75,181,,,LMG,,,T000,,,False
9,2020-06-01,1937,,1,B4014,687.92,182,,,REB,,,T000,,,False
10,2020-06-01,1927,,1,C3017,6244.71,389,,,ACG,,,T000,,,False
11,2020-06-01,1937,,1,B4007,1072.0,243,,,URH,,,T000,,,False
12,2020-06-01,1937,,1,B4019,185.72,234,,,URH,,,T000,,,False
13,2020-06-01,1937,,1,B4031,1214.57,243,,,URH,,,T000,,,False
14,2020-06-01,1937,,1,B4032,704.63,243,,,URH,,,T000,,,False
15,2020-06-01,1937,,1,B4059,1321.98,469,,,ACG,,,T000,,,False
16,2020-06-01,1937,,1,B4061,865.87,307,,,JRV,,,T000,,,False
17,2020-06-01,1937,,1,C4006,2070.56,295,,,ACG,,,T000,,,False
18,2020-06-01,1937,,1,B4054,704.63,307,,,JR,,,T000,,,False
19,2020-06-01,1927,,1,BR3006,1484.43,234,,,URH,,,T000,,,False
20,2020-06-01,1927,,2,B3017,2906.03,371,,,ACG,,,T000,,,False
21,2020-06-01,1807,,1,CH7005,394.36,307,,,URH,,,T000,,,False
22,2020-06-01,1937,,1,B4037-0,2525.64,213,,,URH,,,T000,,,False
23,2020-06-01,1937,,1,C4009-0,697.45,307,,,JR,,,T000,,,False
24,2020-06-01,1937,,1,C4012-0,1607.76,143,,,JRV,,,T000,,,False
25,2020-06-01,1937,,1,C4008-0,2070.58,143,,,JR,,,T000,,,False
26,2020-06-01,1927,,1,C4015-0,6653.12,451,,,JR,,,T000,,,False
27,2020-06-01,1937,,2,B4002-0,274.09,307,,,JR,,,T000,,,False
28,2020-06-01,1937,,2,B4000-0,285.89,307,,,JR,,,T000,,,False
29,2020-06-01,1937,,1,B4072-0,180.9,451,,,JR,,,T000,,,False
30,2020-06-01,1937,,4,C4000-0,1669.83,307,,,ACG,,,T000,,,False
31,2020-06-01,1927,,2,B3016-0,1746.65,213,,,URH,,,T000,,,False
32,2020-06-01,1937,,1,B4033-1,3253.08,213,,,ACG,,,T000,,,False
33,2020-06-02,1937,,1,F4001-0,363.18,213,,,ACG,,,T000,,,False
34,2020-06-02,1937,,1,B4004-0,1533.42,389,,,ACG,,,T000,,,False
35,2020-06-02,1937,,1,B4004,1533.42,389,,,ACG,,,T000,,,False
36,2020-06-02,1927,,1,C3014,4700.18,295,,,JRV,,,T000,,,False
37,2020-06-02,1937,,1,pl4013-0,89.21,417,,,ACG,,,T000,,,False
38,2020-06-02,1927,,1,b4019-0,1238.86,234,,,JR,,,T000,,,False
39,2020-06-02,1937,,1,b4022-0,581.35,385,,,URH,,,T000,,,False
40,2020-06-02,1927,,2,b3020-0,4975.51,371,,,URH,,,T000,,,False
41,2020-06-02,1916,,1,b8213-1,252.29,389,,,URH,,,T000,,,False
42,2020-06-02,1937,,1,b4052-1,3292.1,368,,,JR,,,T000,,,False
43,2020-06-02,1937,,1,b4073-0,258.19,80,,,JR,,,T000,,,False
44,2020-06-02,1927,,1,b4018-0,1233.15,234,,,URH,,,T000,,,False
45,2020-06-02,1916,,1,b8006-0,1591.62,182,,,URH,,,T000,,,False
46,2020-06-02,1916,,1,hss8002-0,89.75,389,,,URH,,,T000,,,False
47,2020-06-02,1937,,1,b4062-0,588.48,385,,,JR,,,T000,,,False
48,2020-06-02,1937,,1,b4003-0,2288.35,385,,,JR,,,T000,,,False
49,2020-06-02,1807,,2,ch8002-1,331.79,175,,,JR,,,T000,,,False
50,2020-06-02,1807,,2,ch8001-1,331.79,175,,,JR,,,T000,,,False
51,2020-06-02,1927,,1,br3007-0,1604.61,470,,,URH,,,T000,,,False
52,2020-06-02,1916,,1,b8212-0,231.24,389,,,URH,,,T000,,,False
53,2020-06-02,1916,,3,b8216-0,323.15,451,,,JR,,,T000,,,False
54,2020-06-02,1807,,1,hss8005-1,776.95,175,,,JR,,,T000,,,False
55,2020-06-02,1807,,1,b8011-0,1007.99,368,,,JR,,,T000,,,False
56,2020-06-02,1927,,2,br3002-0,3221.09,470,,,URH,,,T000,,,False
57,2020-06-02,1937,,2,b4041-0,2290.06,470,,,URH,,,T000,,,False
58,2020-06-02,1927,,2,b3022-0,1521.28,470,,,URH,,,T000,,,False
59,2020-06-02,1916,,3,hss8006-0,1010.34,389,,,URH,,,T000,,,False
60,2020-06-02,1937,,1,b4020-0,175.46,226,,,ACG,,,T000,,,False
61,2020-06-03,1937,,1,B4016-0,218.93,226,,,ACG,,,T000,,,False
62,2020-06-03,1937,,1,B4064-0,859.03,109,,,ACG,,,T000,,,False
63,2020-06-03,1916,,1,B8009,278.21,181,,,LMG,,,T000,,,False
64,2020-06-03,1807,,1,B8015,840.36,181,,,LMG,,,T000,,,False
65,2020-06-03,1807,,1,B8019,905.17,182,,,LMG,,,T000,,,False
66,2020-06-03,1937,,1,B4006,683.75,182,,,REB,,,T000,,,False
67,2020-06-03,1937,,1,B4012,1091.55,182,,,LMG,,,T000,,,False
68,2020-06-03,1937,,1,B6006,1082.94,181,,,LMG,,,T000,,,False
69,2020-06-03,1937,,2,B6016,285.61,226,,,LMG,,,T000,,,False
70,2020-06-03,1937,,2,B6019,167.7,181,,,LMG,,,T000,,,False
71,2020-06-03,1937,,4,B6023,671.1,181,,,LMG,,,T000,,,False
72,2020-06-03,1937,,1,B6038,161.27,226,,,LMG,,,T000,,,False
73,2020-06-03,1937,,1,B6042,39.71,226,,,LMG,,,T000,,,False
74,2020-06-03,1937,,1,B6061,154.7,181,,,LMG,,,T000,,,False
75,2020-06-03,1937,,2,B6066,548.18,181,,,LMG,,,T000,,,False
76,2020-06-03,1937,,2,B6067,203.41,226,,,LMG,,,T000,,,False
77,2020-06-03,1927,,2,B4004-0,1577.67,109,,,URH,,,T000,,,False
78,2020-06-03,1937,,1,B4024-0,815.37,234,,,JRV,,,T000,,,False
79,2020-06-03,1937,,1,B6002-0,780.94,385,,,JR,,,T000,,,False
80,2020-06-03,1937,,1,B6056-0,955.58,243,,,URH,,,T000,,,False
81,2020-06-03,1937,,1,B4067-0,826.34,469,,,URH,,,T000,,,False
82,2020-06-03,1937,,1,B4075-0,273.65,470,,,JR,,,T000,,,False
83,2020-06-03,1937,,1,B4021-0,848.14,470,,,URH,,,T000,,,False
84,2020-06-03,1916,,3,HSS8004-0,925.22,272,,,URH,,,T000,,,False
85,2020-06-03,1916,,1,HSS8012-0,308.41,272,,,URH,,,T000,,,False
86,2020-06-03,1937,,1,B6057-0,930.83,243,,,JR,,,T000,,,False
87,2020-06-03,1916,,1,HSS8001-0,485.22,272,,,URH,,,T000,,,False
88,2020-06-03,1937,,2,B6063-0,3010.59,143,,,JR,,,T000,,,False
89,2020-06-03,1937,,1,B6064-0,926.95,243,,,JR,,,T000,,,False
90,2020-06-03,1937,,1,B6060-0,745.31,243,,,JR,,,T000,,,False
91,2020-06-03,1927,,1,c4012-0,6162.21,389,,,ACG,,,T000,,,False
92,2020-06-03,1927,,2,B4020,425.39,234,,,URH,,,T000,,,False
93,2020-06-03,1927,,2,B4006-0,150.32,234,,,URH,,,T000,,,False
94,2020-06-03,1937,,1,B4040-0,962.08,80,,,URH,,,T000,,,False
95,2020-06-03,1937,,2,B6058-0,1966.28,243,,,URH,,,T000,,,False
96,2020-06-03,1937,,1,B6030-0,981.07,243,,,URH,,,T000,,,False
97,2020-06-03,1937,,2,B4010-0,34.2,181,,,JR,,,T000,,,False
98,2020-06-03,1937,,1,B4048-0,962.08,243,,,URH,,,T000,,,False
99,2020-06-03,1937,,1,B4062-0,2203.46,109,,,ACG,,,T000,,,False
100,2020-06-03,1937,,1,C4003-0,2602.31,143,,,JR,,,T000,,,False
101,2020-06-03,1937,,1,C4002-0,2024.99,143,,,JR,,,T000,,,False
102,2020-06-03,1916,,1,HSS8011-0,547.17,272,,,URH,,,T000,,,False
103,2020-06-03,1916,,3,HSS8003-0,1641.51,272,,,URH,,,T000,,,False
104,2020-06-03,1927,,1,BR4005-0,540.09,80,,,URH,,,T000,,,False
105,2020-06-03,1927,,1,BR4006-0,571.58,80,,,URH,,,T000,,,False
106,2020-06-03,1937,,1,B4074-0,245.81,243,,,URH,,,T000,,,False
107,2020-06-03,1937,,1,B4015-1,60.77,243,,,URH,,,T000,,,False
108,2020-06-03,1937,,1,B4011-0,1054.26,243,,,JR,,,T000,,,False
109,2020-06-03,1937,,1,B6001-0,960.64,389,,,JR,,,T000,,,False
110,2020-06-03,1937,,1,B4043-0,5207.68,389,,,JR,,,T000,,,False
111,2020-06-04,1937,,1,b4053-0,5243.24,262,,,ACG,,,T000,,,False
112,2020-06-04,1927,,1,b4009-0,563.9,458,,,ACG,,,T000,,,False
113,2020-06-04,1937,,1,c4011-0,1854.02,213,,,ACG,,,T000,,,False
114,2020-06-04,1916,,1,B8207-0,121.5,451,,,URH,,,T000,,,False
115,2020-06-04,1919,,1,B2035-0,277.28,470,,,URH,,,T000,,,False
116,2020-06-04,1919,,1,B1554-1,113.98,368,,,JR,,,T000,,,False
117,2020-06-04,1919,,1,B1100-0,1030.93,143,,,JR,,,T000,,,False
118,2020-06-04,1937,,1,B6037-0,510.47,80,,,URH,,,T000,,,False
119,2020-06-04,1919,,1,B3041-0,192.48,470,,,JR,,,T000,,,False
120,2020-06-04,1937,,2,B6052-0,3007.88,143,,,JR,,,T000,,,False
121,2020-06-04,1937,,1,B6018-0,185.95,371,,,JR,,,T000,,,False
122,2020-06-04,1937,,2,B6046-0,1992.08,469,,,URH,,,T000,,,False
123,2020-06-04,1937,,4,B6015-0,3967.57,469,,,URH,,,T000,,,False
124,2020-06-04,1937,,2,B6063-0,878.44,470,,,JR,,,T000,,,False
125,2020-06-04,1937,,1,B6054-0,271.22,80,,,JR,,,T000,,,False
126,2020-06-04,1937,,1,B6049-0,918.63,175,,,JR,,,T000,,,False
127,2020-06-04,1937,,1,C6006-0,1454.65,451,,,URH,,,T000,,,False
128,2020-06-04,1919,,1,C5021-0,857.92,389,,,JR,,,T000,,,False
129,2020-06-04,1916,,1,B8126-0,188.99,389,,,ACG,,,T000,,,False
130,2020-06-05,1919,,1,B1124-0,1712.55,417,,,ACG,,,T000,,,False
131,2020-06-08,1826,,1,B17074-0,280.85,371,,,JR,,,T000,,,False
132,2020-06-08,1826,,1,B17078-0,200.11,243,,,JR,,,T000,,,False
133,2020-06-08,1826,,1,B17082-0,810.65,182,,,URH,,,T000,,,False
134,2020-06-08,1826,,1,C17057-0,115.25,213,,,JR,,,T000,,,False
135,2020-06-08,1826,,1,B17083-0,740.63,182,,,JR,,,T000,,,False
136,2020-06-08,1826,,2,B17093-0,566.81,371,,,JR,,,T000,,,False
137,2020-06-08,1826,,1,B17091-0,277.31,243,,,URH,,,T000,,,False
138,2020-06-08,1826,,1,B17094-0,745.65,458,,,ACG,,,T000,,,False
139,2020-06-08,1826,,2,B17073-0,549.52,470,,,JR,,,T000,,,False
140,2020-06-08,1826,,2,B17081-0,1485.64,417,,,REB,,,T000,,,False
141,2020-06-08,1826,,3,B17092-0,839.6,470,,,ACG,,,T000,,,False
142,2020-06-08,1826,,1,B17097-0,275.62,470,,,ACG,,,T000,,,False
143,2020-06-08,1826,,1,B17103,273.07,470,,,ACG,,,T000,,,False
144,2020-06-08,1826,,1,C17061-0,105.78,109,,,JR,,,T000,,,False
145,2020-06-08,1826,,1,C17062-0,107.59,262,,,JR,,,T000,,,False
146,2020-06-08,1826,,1,C17063-0,101.84,109,,,JR,,,T000,,,False
147,2020-06-08,1826,,1,C17065-0,101.36,213,,,JR,,,T000,,,False
148,2020-06-08,1826,,1,B17072-0,270.51,453,,,LMG,,,T000,,,False
149,2020-06-08,1826,,1,B17075-0,52.41,453,,,JR,,,T000,,,False
150,2020-06-08,1826,,1,B17076-0,186.44,262,,,JRV,,,T000,,,False
151,2020-06-08,1826,,1,C17051-0,116.31,175,,,JRV,,,T000,,,False
152,2020-06-08,1826,,1,C17052-0,110.51,213,,,JRV,,,T000,,,False
153,2020-06-08,1826,,1,C17054-0,109.35,175,,,URH,,,T000,,,False
154,2020-06-08,1826,,1,C17055-0,105.02,175,,,URH,,,T000,,,False
155,2020-06-08,1826,,1,C17056-0,113.44,262,,,JRV,,,T000,,,False
156,2020-06-08,1826,,1,C17058-0,109.5,175,,,JRV,,,T000,,,False
157,2020-06-08,1826,,25,AN17086-0,390.59,198,,,JRV,,,T000,,,False
158,2020-06-08,1826,,4,AN17087-0,59.7,198,,,JRV,,,T000,,,False
159,2020-06-08,1826,,1,C17060-0,104.86,262,,,JRV,,,T000,,,False
160,2020-06-08,1826,,1,C17064-0,107.41,175,,,JRV,,,T000,,,False
161,2020-06-08,1826,,1,C17066-0,104.86,213,,,JR,,,T000,,,False
162,2020-06-08,1826,,1,C17053-0,99.81,213,,,JR,,,T000,,,False
163,2020-06-08,1826,,1,B17038-0,737.29,417,,,REB,,,T000,,,False
164,2020-06-08,1826,,1,B17038-0,737.29,417,,,REB,,,T000,,,False
165,2020-06-08,1826,,1,AS17000,700.13,143,,,JR,,,T000,,,False
166,2020-06-08,1826,,1,AS17003-0,695.03,143,,,JRV,,,T000,,,False
167,2020-06-08,1826,,2,B17039-0,1474.58,470,,,URH,,,T000,,,False
168,2020-06-08,1826,,1,B17042-0,1690.32,243,,,JR,,,T000,,,False
169,2020-06-08,1826,,2,B17043-0,1105.35,470,,,URH,,,T000,,,False
170,2020-06-08,1826,,1,B17044-0,1406.13,243,,,JR,,,T000,,,False
171,2020-06-08,1826,,19,C17000-0,4964.72,417,,,REB,,,T000,,,False
172,2020-06-08,1826,,1,C17002-0,134.13,469,,,ACG,,,T000,,,False
173,2020-06-08,1826,,1,C17003-0,134.13,243,,,JRV,,,T000,,,False
174,2020-06-08,1826,,1,C17004-0,139.24,243,,,JRV,,,T000,,,False
175,2020-06-08,1826,,2,C17067-0,1278.39,368,,,JRV,,,T000,,,False
176,2020-06-08,1919,,1,B8009-0,820.84,389,,,ACG,,,T000,,,False
177,2020-06-08,1937,,1,B6003-0,5211.56,371,,,URH,,,T000,,,False
178,2020-06-08,1937,,1,B6010-0,241.25,470,,,URH,,,T000,,,False
179,2020-06-08,1916,,6,HSS8007-0,2505.34,389,,,JR,,,T000,,,False
180,2020-06-08,1916,,1,B8208-1,196.16,469,,,JR,,,T000,,,False
181,2020-06-08,1919,,1,C5024-1,846.85,307,,,URH,,,T000,,,False
182,2020-06-08,1916,,1,B8203-0,165.51,469,,,JR,,,T000,,,False
183,2020-06-08,1919,,1,B5038-0,1364.89,389,,,JR,,,T000,,,False
184,2020-06-08,1916,,1,B8001-0,280.54,80,,,JR,,,T000,,,False
185,2020-06-08,1937,,1,B6021-0,805.41,243,,,URH,,,T000,,,False
186,2020-06-08,1916,,1,B8010-0,300.39,371,,,URH,,,T000,,,False
187,2020-06-08,1916,,1,B8197-0,318.32,196,,,URH,,,T000,,,False
188,2020-06-08,1916,,1,B8176-0,581.1,295,,,JR,,,T000,,,False
189,2020-06-08,1916,,1,B8022,204.61,469,,,JR,,,T000,,,False
190,2020-06-08,1916,,2,B8040-0,330.5,469,,,JR,,,T000,,,False
191,2020-06-08,1937,,1,B6028-0,158.74,469,,,JR,,,T000,,,False
192,2020-06-08,1916,,1,B8106-0,294.38,196,,,URH,,,T000,,,False
193,2020-06-08,1916,,1,B8125-0,52.69,469,,,URH,,,T000,,,False
194,2020-06-08,1937,,1,B6035,46.02,469,,,URH,,,T000,,,False
195,2020-06-08,1916,,1,B8048-0,212.86,234,,,JR,,,T000,,,False
196,2020-06-08,1927,,1,C5016-0,4109.73,272,,,URH,,,T000,,,False
197,2020-06-08,1937,,1,B6045-0,274.06,371,,,JR,,,T000,,,False
198,2020-06-08,1937,,1,B6011-0,292.03,371,,,JR,,,T000,,,False
199,2020-06-08,1919,,1,C5016-1,876.84,272,,,URH,,,T000,,,False
200,2020-06-08,1916,,2,HSS8010-0,835.11,371,,,URH,,,T000,,,False
201,2020-06-08,1937,,1,B6050-0,786.89,80,,,JR,,,T000,,,False
202,2020-06-08,1919,,1,B4042-0,505.8,243,,,URH,,,T000,,,False
203,2020-06-08,1916,,1,B8016-0,367.98,234,,,URH,,,T000,,,False
204,2020-06-08,1919,,1,C5002-1,1265.42,385,,,JRV,,,T000,,,False
205,2020-06-08,1919,,1,C5022-0,445.64,272,,,URH,,,T000,,,False
206,2020-06-08,1919,,1,C5014-0,410.07,272,,,URH,,,T000,,,False
207,2020-06-08,1916,,4,AS8000-0,4341.63,272,,,JR,,,T000,,,False
208,2020-06-08,1916,,1,B8055-1,52.45,295,,,JR,,,T000,,,False
209,2020-06-08,1916,,1,B8102-0,68.9,295,,,JR,,,T000,,,False
210,2020-06-09,1916,,1,B8019-0,38.6,469,,,ACG,,,T000,,,False
211,2020-06-09,1916,,1,B8045-0,277.63,469,,,ACG,,,T000,,,False
212,2020-06-09,1916,,1,B8116-0,38.6,417,,,ACG,,,T000,,,False
213,2020-06-09,1916,,1,B8062-0,193.65,417,,,ACG,,,T000,,,False
214,2020-06-09,1927,,2,B1066-0,540.98,417,,,ACG,,,T000,,,False
215,2020-06-09,1916,,1,B8074-0,53.68,417,,,ACG,,,T000,,,False
216,2020-06-09,1916,,1,B8038-0,170.59,243,,,ACG,,,T000,,,False
217,2020-06-09,1916,,1,B8030-0,160.8,458,,,ACG,,,T000,,,False
218,2020-06-09,1916,,1,B8023-0,1224.32,234,,,JR,,,T000,,,False
219,2020-06-09,1919,,1,B8004-0,841.31,389,,,ACG,,,T000,,,False
220,2020-06-09,1916,,4,B8144-0,561.03,109,,,ACG,,,T000,,,False
221,2020-06-09,1937,,1,B6043-0,186.61,80,,,URH,,,T000,,,False
222,2020-06-09,1919,,1,B6065-0,443.2,80,,,URH,,,T000,,,False
223,2020-06-09,1919,,1,B5027-0,137.13,243,,,URH,,,T000,,,False
224,2020-06-09,1919,,1,B8002-0,756.17,389,,,JR,,,T000,,,False
225,2020-06-09,1826,,24,AN19045-0,374.97,198,,,LMG,,,T000,,,False
226,2020-06-09,1826,,1,AN19046-0,14.88,198,,,LMG,,,T000,,,False
227,2020-06-09,1826,,3,AN19047-0,44.78,198,,,LMG,,,T000,,,False
228,2020-06-09,1826,,1,AS19001-0,700.12,389,,,URH,,,T000,,,False
229,2020-06-09,1826,,1,AS19003-0,749.29,213,,,URH,,,T000,,,False
230,2020-06-09,1826,,4,B19023-0,3347.45,389,,,URH,,,T000,,,False
231,2020-06-09,1826,,2,B19026-0,1474.6,385,,,JR,,,T000,,,False
232,2020-06-09,1826,,1,B19027-0,737.29,385,,,JR,,,T000,,,False
233,2020-06-09,1826,,1,B19078-0,1244.63,453,,,JR,,,T000,,,False
234,2020-06-09,1826,,2,B19080-0,782.34,389,,,JR,,,T000,,,False
235,2020-06-09,1826,,1,B19112-0,270.51,226,,,JR,,,T000,,,False
236,2020-06-09,1826,,2,B19113-0,549.52,276,,,JR,,,T000,,,False
237,2020-06-09,1826,,1,B19114-0,278.3,226,,,JR,,,T000,,,False
238,2020-06-09,1826,,1,B19115-0,108.91,262,,,JRV,,,T000,,,False
239,2020-06-09,1826,,1,B19118-0,803.41,470,,,URH,,,T000,,,False
240,2020-06-09,1826,,1,B19119-0,737.3,470,,,ACG,,,T000,,,False
241,2020-06-09,1826,,2,B19120-0,1479.03,470,,,JR,,,T000,,,False
242,2020-06-09,1826,,1,B19122-0,186.44,243,,,URH,,,T000,,,False
243,2020-06-09,1826,,1,B19123-0,100.49,226,,,JR,,,T000,,,False
244,2020-06-09,1826,,1,B19131-0,275.62,80,,,JR,,,T000,,,False
245,2020-06-09,1826,,3,B19132-0,839.6,469,,,JR,,,T000,,,False
246,2020-06-09,1826,,2,B19133-0,566.81,458,,,JRV,,,T000,,,False
247,2020-06-09,1826,,1,B19134-0,742.35,243,,,URH,,,T000,,,False
248,2020-06-09,1826,,1,B19136-0,277.31,80,,,JR,,,T000,,,False
249,2020-06-09,1826,,1,B19137-0,273.07,469,,,ACG,,,T000,,,False
250,2020-06-09,1826,,1,BR19000-0,93.46,198,,,LMG,,,T000,,,False
251,2020-06-09,1826,,1,BR19001-0,94.15,198,,,LMG,,,T000,,,False
252,2020-06-09,1826,,1,BR19002-0,67.78,198,,,LMG,,,T000,,,False
253,2020-06-09,1826,,1,BR19003-0,66.56,198,,,LMG,,,T000,,,False
254,2020-06-09,1826,,1,C19001-0,574.75,389,,,JR,,,T000,,,False
255,2020-06-09,1826,,1,C19008-0,62.55,389,,,JR,,,T000,,,False
256,2020-06-09,1826,,1,C19011-0,62.56,389,,,JR,,,T000,,,False
257,2020-06-09,1826,,1,C19016-0,62.55,389,,,JR,,,T000,,,False
258,2020-06-09,1826,,2,C19020-0,128.18,389,,,JR,,,T000,,,False
259,2020-06-09,1826,,1,C19032-0,113.44,109,,,ACG,,,T000,,,False
260,2020-06-09,1826,,1,C19033-0,115.25,234,,,ACG,,,T000,,,False
261,2020-06-09,1826,,1,C19034-0,109.5,262,,,ACG,,,T000,,,False
262,2020-06-09,1826,,1,C19035-0,104.92,262,,,ACG,,,T000,,,False
263,2020-06-09,1826,,1,C19036-0,109.35,109,,,ACG,,,T000,,,False
264,2020-06-09,1826,,1,C19037-0,116.31,234,,,ACG,,,T000,,,False
265,2020-06-09,1826,,1,C19038-0,101.84,262,,,JR,,,T000,,,False
266,2020-06-09,1826,,1,C19039-0,99.81,389,,,URH,,,T000,,,False
267,2020-06-09,1826,,1,C19040-0,62.69,389,,,JR,,,T000,,,False
268,2020-06-09,1826,,1,C19041-0,104.86,109,,,JR,,,T000,,,False
269,2020-06-09,1826,,1,C19042-0,101.36,262,,,JRV,,,T000,,,False
270,2020-06-09,1826,,1,C19043-0,107.59,109,,,ACG,,,T000,,,False
271,2020-06-09,1826,,1,C19044-0,104.86,109,,,JR,,,T000,,,False
272,2020-06-09,1826,,1,C19045-0,105.78,175,,,URH,,,T000,,,False
273,2020-06-09,1826,,1,C19047-0,110.51,175,,,URH,,,T000,,,False
274,2020-06-09,1826,,1,C19048-0,104.86,175,,,URH,,,T000,,,False
275,2020-06-09,1927,,1,C5009-0,5735.94,175,,,JR,,,T000,,,False
276,2020-06-09,1916,,1,C10013-0,51.08,216,,,JR,,,T000,,,False
277,2020-06-09,1916,,2,B10073-0,331.56,210,,,JR,,,T000,,,False
278,2020-06-09,1916,,2,B10067-0,329.78,210,,,JR,,,T000,,,False
279,2020-06-09,1916,,1,B10046-0,273.15,210,,,LMG,,,T000,,,False
280,2020-06-09,1916,,1,B10365-0,278.66,210,,,JR,,,T000,,,False
281,2020-06-09,1916,,1,B10366-0,340.52,210,,,LMG,,,T000,,,False
282,2020-06-09,1916,,3,B10055-0,494.67,210,,,LMG,,,T000,,,False
283,2020-06-09,1916,,1,B10076-0,248.06,210,,,LMG,,,T000,,,False
284,2020-06-09,1916,,1,B10119-1,176.97,210,,,LMG,,,T000,,,False
285,2020-06-09,1916,,1,B10150-0,42.07,210,,,LMG,,,T000,,,False
286,2020-06-09,1916,,1,B10051-0,86.26,210,,,LMG,,,T000,,,False
287,2020-06-09,1916,,1,B10184-0,78.72,210,,,LMG,,,T000,,,False
288,2020-06-09,1916,,1,B10369-1,94.23,210,,,LMG,,,T000,,,False
289,2020-06-09,1916,,1,B10152-0,182.3,210,,,LMG,,,T000,,,False
290,2020-06-09,1916,,1,B10114-0,159.81,210,,,LMG,,,T000,,,False
291,2020-06-09,1916,,2,B10036-0,330.49,210,,,LMG,,,T000,,,False
292,2020-06-09,1916,,1,B10185-0,181.14,210,,,LMG,,,T000,,,False
293,2020-06-09,1916,,1,B10070-0,280.03,210,,,LMG,,,T000,,,False
294,2020-06-09,1916,,1,B10133-0,160.06,210,,,LMG,,,T000,,,False
295,2020-06-09,1916,,1,B10052-0,451.78,210,,,LMG,,,T000,,,False
296,2020-06-09,1916,,1,B10143-0,272.42,210,,,LMG,,,T000,,,False
297,2020-06-09,1916,,1,B10123-0,197.95,210,,,LMG,,,T000,,,False
298,2020-06-09,1916,,1,B10077-0,160.06,210,,,LMG,,,T000,,,False
299,2020-06-09,1916,,1,B10141-1,162.45,210,,,LMG,,,T000,,,False
300,2020-06-09,1916,,1,B10053-0,279.01,210,,,LMG,,,T000,,,False
301,2020-06-09,1916,,1,B10069-0,278.34,210,,,LMG,,,T000,,,False
302,2020-06-09,1916,,2,B10068-0,543.72,210,,,LMG,,,T000,,,False
303,2020-06-09,1916,,1,B10158-0,133.7,210,,,LMG,,,T000,,,False
304,2020-06-09,1916,,1,B10156-0,250.89,210,,,LMG,,,T000,,,False
305,2020-06-09,1916,,1,B10090-0,134.62,210,,,LMG,,,T000,,,False
306,2020-06-09,1916,,1,B8118-0,49.79,210,,,LMG,,,T000,,,False
307,2020-06-09,1916,,1,B8089-0,73.67,210,,,LMG,,,T000,,,False
308,2020-06-09,1927,,2,BR5001-0,1308.23,210,,,LMG,,,T000,,,False
309,2020-06-09,1919,,1,B5031-0,81.48,243,,,JR,,,T000,,,False
310,2020-06-09,1916,,1,B8052-0,1219.17,234,,,URH,,,T000,,,False
311,2020-06-09,1927,,1,V5008-0,4694.72,143,,,JR,,,T000,,,False
312,2020-06-09,1916,,1,HSS8024-0,66.22,143,,,JR,,,T000,,,False
313,2020-06-09,1919,,1,C8006-2,1154.51,175,,,JR,,,T000,,,False
314,2020-06-09,1927,,1,C5005-0,5776.17,272,,,JR,,,T000,,,False
315,2020-06-09,1927,,1,PL1000-0,29.78,469,,,JRV,,,T000,,,False
316,2020-06-09,1919,,1,B6025-0,348.84,469,,,JR,,,T000,,,False
317,2020-06-09,1937,,1,B6004-0,236.17,469,,,URH,,,T000,,,False
318,2020-06-09,1937,,1,B6025-0,172.95,469,,,URH,,,T000,,,False
319,2020-06-09,1937,,1,B6008-0,191.15,469,,,URH,,,T000,,,False
320,2020-06-09,1937,,1,B6039-0,159.86,469,,,URH,,,T000,,,False
321,2020-06-09,1919,,1,B3061-0,2024.9,143,,,URH,,,T000,,,False
322,2020-06-09,1919,,1,C8003-1,1131.34,175,,,URH,,,T000,,,False
323,2020-06-09,1916,,1,B8003-0,1158.98,371,,,JR,,,T000,,,False
324,2020-06-09,1916,,1,B8065-0,191.25,243,,,JR,,,T000,,,False
325,2020-06-09,1916,,1,B8037-0,1171.73,470,,,JR,,,T000,,,False
326,2020-06-09,1919,,1,C5020-1,459.51,175,,,URH,,,T000,,,False
327,2020-06-09,1919,,1,C5010-1,316.62,175,,,URH,,,T000,,,False
328,2020-06-09,1916,,1,B8066-0,191.18,80,,,URH,,,T000,,,False
329,2020-06-09,1916,,1,B8012-1,299.02,385,,,URH,,,T000,,,False
330,2020-06-09,1919,,1,B4052-0,960.88,80,,,URH,,,T000,,,False
331,2020-06-09,1916,,1,B8087-0,367.82,234,,,URH,,,T000,,,False
332,2020-06-09,1919,,1,C8004-1,1215.83,389,,,URH,,,T000,,,False
333,2020-06-09,1919,,1,C5006-0,836.47,451,,,JR,,,T000,,,False
334,2020-06-09,1919,,1,B6023-0,219.82,243,,,JR,,,T000,,,False
